day,sleep.qualityDuration,sleep.score,strain.averageHeartRate,strain.score,recovery.heartRateVariabilityRmssd,recovery.restingHeartRate,recovery.score,nap_duration,Nap,Journal,Coffee,Moda,Alcohol,Exercise,Breathing exercises,Meditation,Morning walk,Morning sun,Weighted blanket,MD,Energy Rating (1-5),Emotional Rating,Satisfaction/Fullfilment,Summary,Nap (prev day),Journal (prev day),Coffee (prev day),Moda (prev day),Alcohol (prev day),Exercise (prev day),Breathing exercises (prev day),Meditation (prev day),Morning walk (prev day),Morning sun (prev day),Weighted blanket (prev day),MD (prev day),Energy Rating (1-5) (prev day),Emotional Rating (prev day),Satisfaction/Fullfilment (prev day),Summary (prev day)
2020-08-20,437.5395333333333,87.0,65,11.2810528827142,0.0875566,46.0,68.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-21,319.8202833333333,63.0,59,7.25565275362868,0.0280274,46.0,19.0,0.0,0,0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,1,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-22,482.48965,87.0,72,14.865182087156,0.0533375,46.0,37.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,1.0,2.9,3.125,2.75,0.0
2020-08-23,477.0686,89.0,60,8.44230552495134,0.0555148,43.0,47.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-24,461.00745,92.0,61,10.526807396076801,0.0702558,42.0,60.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-25,471.4668333333333,95.0,62,8.51545197018229,0.052586,44.0,46.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-26,418.52938333333327,86.0,57,5.29337573259354,0.0904832,42.0,83.0,0.0,0,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,0,1,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-27,485.10521666666665,98.0,64,10.862506952455801,0.059616499999999996,46.0,56.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,1.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-28,453.56568333333325,94.0,61,9.472526199737999,0.112694,53.0,88.0,0.0,0,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-29,384.47091666666665,79.0,64,9.98147561446257,0.08244960000000001,50.0,67.0,0.0,0,0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-30,415.03303333333326,80.0,57,7.471204944145991,0.0714018,46.0,58.0,14.02105,1,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-08-31,447.6140333333333,90.0,68,13.3029619529729,0.10797899999999999,39.0,93.0,0.0,0,0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,1.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-01,496.14176666666674,96.0,57,6.1846651971779405,0.041470099999999996,44.0,30.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-02,511.71946666666673,100.0,62,7.759516816814069,0.092956,45.0,77.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-03,430.9781,92.0,61,10.07516961005,0.05627080000000001,52.0,38.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-04,483.0674666666667,97.0,70,14.114795248783699,0.0822187,43.0,65.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-05,420.48728333333327,84.0,72,14.306992056345,0.017804900000000002,48.0,7.0,28.02541666666667,1,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-06,426.6797666666667,85.0,76,12.6927492861465,0.0669747,55.0,44.0,20.999483333333334,1,1,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,1.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-07,439.0316666666667,88.0,58,5.58686210943094,0.0631172,43.0,49.0,24.014966666666666,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,1.0,1.0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-08,412.3533,88.0,67,10.441490157412598,0.0735425,43.0,56.0,0.0,0,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-09,414.9513,83.0,70,13.2655837670208,0.05882999999999999,43.0,46.0,13.52375,1,0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,0,1,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-10,436.49699999999996,85.0,58,7.336429401689889,0.0573717,45.0,45.0,25.5234,1,0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,1.0,0.0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,1.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-11,459.9029,97.0,64,12.221441324057801,0.09922819999999999,48.0,85.0,0.0,0,0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,1.0,0.0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-12,411.95208333333335,84.0,77,13.9604897457109,0.0327844,58.0,20.0,29.00473333333333,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-13,417.71086666666673,84.0,69,11.5656383364497,0.07284600000000001,43.0,63.0,12.977666666666664,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-14,449.05733333333336,89.0,62,6.97182427551179,0.0595557,42.0,49.0,0.0,0,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,1,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-15,460.5124166666666,92.0,52,4.12979785290016,0.0452075,43.0,37.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,1.0,2.9,3.125,2.75,0.0
2020-09-16,476.08925,98.0,62,8.05812443625715,0.069589,42.0,63.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-17,445.7838,94.0,67,7.49737254406223,0.030514299999999998,58.0,21.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-18,437.49215,90.0,69,12.814496786442199,0.0628026,42.0,54.0,22.50686666666667,1,1,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,1,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-19,395.4128333333333,82.0,68,11.286704141947,0.055064999999999996,50.0,41.0,0.0,0,1,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,0,1,0,0,2.9,3.125,2.75,0.0,1.0,1.0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,1.0,2.9,3.125,2.75,0.0
2020-09-20,448.28765,86.0,61,6.850370338573709,0.05871950000000001,55.0,47.0,0.0,0,0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,2.9,3.125,2.75,0.0,0.0,1.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,1.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-21,513.6121166666667,100.0,62,9.88922757078416,0.044591000000000006,44.0,36.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,25.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-22,453.66125,96.0,59,8.33803721820164,0.0722378,43.0,70.0,0.0,0,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,1,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-23,460.0309666666666,96.0,70,13.6035148888026,0.0444776,45.0,35.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,1.0,2.9,3.125,2.75,0.0
2020-09-24,469.73721666666665,94.0,66,8.271065403791269,0.05574590000000001,46.0,52.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-25,454.57746666666674,93.0,64,7.439619721757901,0.071525,45.0,72.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-26,443.49115,91.0,71,11.86966380459,0.048893900000000004,58.0,35.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-27,483.0194,96.0,59,7.40846246662146,0.103467,46.0,95.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-28,469.03081666666674,98.0,67,10.3206602204467,0.08021569999999999,50.0,75.0,0.0,0,0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,1,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-09-29,404.97286666666673,84.0,57,7.2548030183185395,0.0623408,43.0,53.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,50.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,1.0,2.9,3.125,2.75,0.0
2020-09-30,458.55433333333326,91.0,75,14.316123454677301,0.051435,46.0,44.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-01,459.06788333333327,89.0,68,9.508818116015199,0.0474401,45.0,39.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-02,385.6421333333333,78.0,64,8.10713031413314,0.0643987,49.0,56.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-03,459.9671,89.0,61,6.85074507524493,0.0461398,56.0,35.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-04,485.57055,99.0,68,6.9001185371750795,0.0565991,45.0,54.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-05,484.63995,100.0,62,7.9193365218553495,0.05307340000000001,43.0,51.0,25.042316666666668,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-06,467.5064,100.0,59,7.954263502826331,0.09583489999999999,42.0,97.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-07,484.0785166666666,100.0,66,12.2303585423996,0.101806,45.0,97.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-08,481.5925,100.0,64,9.401037824184131,0.08996760000000001,46.0,89.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-09,436.60888333333327,93.0,66,11.515217512415,0.0472852,58.0,40.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-10,397.43373333333335,80.0,73,13.856501486213801,0.03936459999999999,58.0,25.0,0.0,0,0,6.0,75.0,3.0,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-11,464.0087,87.0,62,8.07747563121712,0.07040360000000001,48.0,63.0,0.0,1,0,6.0,50.0,2.0,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,6.0,75.0,3.0,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-12,437.01071666666667,88.0,67,9.38310111932436,0.011810700000000002,44.0,11.0,0.0,0,0,5.0,50.0,1.0,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,1.0,0.0,6.0,50.0,2.0,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-13,456.3249,91.0,55,6.25766366070279,0.08040239999999998,45.0,71.0,0.0,0,0,4.0,50.0,2.0,0.0,0.0,32.0,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.0,50.0,1.0,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-14,413.26796666666667,85.0,66,7.37867982293442,0.0782669,51.0,67.0,0.0,0,0,6.0,75.0,2.0,0.0,0.0,20.0,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,4.0,50.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-15,514.3802833333333,100.0,65,8.6357299075423,0.055104099999999996,43.0,46.0,0.0,1,0,6.0,60.0,3.0,0.0,0.0,70.0,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,6.0,75.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-16,383.8449,82.0,59,6.76292083585966,0.0861322,50.0,82.0,0.0,1,0,5.0,75.0,3.0,0.0,0.0,50.0,0,1,0,1,2.9,3.125,2.75,0.0,1.0,0.0,6.0,60.0,3.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-17,445.51253333333335,88.0,57,5.19164516800115,0.056957400000000005,46.0,50.0,0.0,0,0,5.428571428571429,50.0,3.0,0.0,0.0,49.27272727272727,0,1,0,0,2.9,3.125,2.75,0.0,1.0,0.0,5.0,75.0,3.0,0.0,0.0,50.0,0.0,1.0,0.0,1.0,2.9,3.125,2.75,0.0
2020-10-18,453.3248333333333,92.0,62,7.44258691205023,0.0675039,49.0,57.0,0.0,1,0,5.0,25.0,1.3703703703703705,0.0,0.0,60.0,0,1,0,0,4.0,3.0,4.0,0.0,0.0,0.0,5.428571428571429,50.0,3.0,0.0,0.0,49.27272727272727,0.0,1.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-19,476.07343333333336,97.0,57,6.288553909253019,0.0945811,46.0,89.0,0.0,0,0,5.428571428571429,25.0,2.0,0.0,0.0,49.27272727272727,0,1,0,0,2.9,3.125,2.75,0.0,1.0,0.0,5.0,25.0,1.3703703703703705,0.0,0.0,60.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,0.0
2020-10-20,453.98376666666667,96.0,55,4.35018995677538,0.07478539999999999,49.0,62.0,17.51835,1,0,5.428571428571429,50.0,2.0,0.0,0.0,30.0,0,1,1,0,2.0,3.0,3.5,0.0,0.0,0.0,5.428571428571429,25.0,2.0,0.0,0.0,49.27272727272727,0.0,1.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-21,320.3833666666667,70.0,65,10.313309205249599,0.0365849,56.0,12.0,22.02558333333333,1,0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,1,0,2.9,3.125,2.75,0.0,1.0,0.0,5.428571428571429,50.0,2.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,2.0,3.0,3.5,0.0
2020-10-22,453.48533333333336,87.0,61,8.39950429918953,0.055331200000000004,52.0,42.0,0.0,0,1,5.428571428571429,50.0,2.0,0.0,0.0,60.0,1,0,1,0,3.0,4.0,3.0,0.0,1.0,0.0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,1.0,0.0,2.9,3.125,2.75,0.0
2020-10-23,328.8691333333333,66.0,67,8.39090149615604,0.0508879,51.0,30.0,26.998816666666666,1,1,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,50.0,0,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,5.428571428571429,50.0,2.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0
2020-10-24,462.8388,89.0,61,9.66400865526779,0.0396495,53.0,22.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,1.0,1.0,5.428571428571429,75.0,1.3703703703703705,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
2020-10-25,469.04625,93.0,64,8.64371756415974,0.0429425,48.0,36.0,0.0,0,0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0,0,0,0,2.9,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-26,472.49596666666673,96.0,56,5.18161338014618,0.025589700000000003,43.0,21.0,0.0,1,0,6.0,75.0,1.0,0.0,0.0,49.27272727272727,0,0,0,0,2.0,3.125,2.75,0.0,0.0,0.0,5.428571428571429,52.73684210526316,1.3703703703703705,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.9,3.125,2.75,0.0
2020-10-27,479.1861,100.0,69,8.232553271168621,0.052000000000000005,44.0,51.0,0.0,0,1,5.0,50.0,2.0,0.0,0.0,60.0,0,0,0,0,4.0,3.125,2.75,0.0,1.0,0.0,6.0,75.0,1.0,0.0,0.0,49.27272727272727,0.0,0.0,0.0,0.0,2.0,3.125,2.75,0.0
2020-10-28,468.30798333333325,100.0,58,4.897222479296389,0.074545,54.0,80.0,0.0,0,0,6.0,75.0,2.0,0.0,0.0,50.0,0,0,0,0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,50.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,3.125,2.75,0.0
2020-10-29,475.54475,100.0,62,5.12964589783378,0.011034299999999999,46.0,13.0,0.0,0,0,5.0,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1,0,0,0,3.0,3.0,2.75,0.0,0.0,0.0,6.0,75.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0
2020-10-30,411.5189333333333,89.0,65,9.421693155998419,0.0686012,42.0,75.0,0.0,0,1,6.0,75.0,4.0,0.0,0.0,49.27272727272727,0,1,0,0,4.0,4.0,2.0,0.0,0.0,0.0,5.0,75.0,1.3703703703703705,0.0,0.0,49.27272727272727,1.0,0.0,0.0,0.0,3.0,3.0,2.75,0.0
